q0 (),q1,q2,q3
9.943842159258144964e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058301994593375678e-01
9.942448326331061459e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.071317543138665812e-01
9.941037457289786383e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.084331256010548084e-01
9.939609554551804838e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.097343110910380254e-01
9.938164620563788576e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.110353085542703649e-01
9.936702657801593785e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.123361157615281464e-01
9.935223668770252203e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.136367304839136644e-01
9.933727656003973339e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.149371504928590471e-01
9.932214622066132259e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.162373735601300584e-01
9.930684569549271812e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.175373974578299285e-01
9.929137501075095962e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.188372199584031147e-01
9.927573419294465351e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.201368388346392146e-01
9.925992326887388417e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.214362518596767138e-01
9.924394226563026944e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.227354568070068014e-01
9.922779121059680518e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.240344514504772150e-01
9.921147013144788751e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.253332335642960427e-01
9.919497905614924615e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.266318009230355535e-01
9.917831801295787786e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.279301513016359304e-01
9.916148703042203527e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.292282824754092396e-01
9.914448613738114924e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.305261922200430802e-01
9.912731536296578438e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.318238783116044699e-01
9.910997473659759471e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.331213385265436755e-01
9.909246428798926809e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.344185706416979875e-01
9.907478404714448184e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.357155724342955505e-01
9.905693404435784721e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.370123416819591378e-01
9.903891431021485392e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.383088761627099539e-01
9.902072487559183678e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.396051736549715483e-01
9.900236577165588692e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.409012319375735067e-01
9.898383702986482957e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.421970487897552815e-01
9.896513868196715746e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.434926219911699941e-01
9.894627076000198640e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.447879493218883207e-01
9.892723329629897755e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.460830285624021563e-01
9.890802632347830414e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.473778574936285279e-01
9.888864987445060706e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.486724338969133696e-01
9.886910398241688380e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.499667555540352970e-01
9.884938868086849961e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.512608202472094376e-01
9.882950400358708754e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.525546257590912058e-01
9.880944998464449291e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.538481698727801050e-01
9.878922665840274009e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.551414503718235860e-01
9.876883405951393247e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.564344650402207659e-01
9.874827222292024143e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.577272116624262588e-01
9.872754118385381750e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.590196880233539223e-01
9.870664097783672375e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.603118919083807992e-01
9.868557164068090248e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.616038211033507255e-01
9.866433320848807531e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.628954733945782440e-01
9.864292571764972095e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.641868465688523793e-01
9.862134920484699752e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.654779384134403841e-01
9.859960370705067589e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.667687467160915427e-01
9.857768926152106204e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.680592692650410835e-01
9.855560590580796365e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.693495038490137328e-01
9.853335367775060138e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.706394482572277382e-01
9.851093261547758662e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.719291002793985057e-01
9.848834275740677713e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.732184577057424568e-01
9.846558414224527711e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.745075183269807761e-01
9.844265680898937054e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.757962799343432414e-01
9.841956079692439907e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.770847403195719427e-01
9.839629614562476201e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.783728972749251684e-01
9.837286289495379421e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.796607485931810411e-01
9.834926108506375497e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.809482920676414863e-01
9.832549075639567260e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.822355254921358136e-01
9.830155194967937771e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.835224466610246574e-01
9.827744470593335890e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.848090533692036408e-01
9.825316906646471837e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.860953434121072891e-01
9.822872507286909416e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.873813145857126661e-01
9.820411276703061576e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.886669646865432037e-01
9.817933219112180421e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.899522915116725053e-01
9.815438338760348325e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.912372928587280918e-01
9.812926639922475713e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.925219665258951773e-01
9.810398126902289961e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.938063103119204433e-01
9.807852804032328731e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.950903220161158413e-01
9.805290675673934420e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.963739994383623122e-01
9.802711746217244171e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.976573403791135886e-01
9.800116020081180990e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.989403426393999141e-01
9.797503501713453744e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.002230040208319295e-01
9.794874195590540511e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.015053223256043358e-01
9.792228106217684136e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.027872953564996139e-01
9.789565238128888902e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.040689209168919382e-01
9.786885595886904987e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.053501968107508679e-01
9.784189184083227353e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.066311208426450940e-01
9.781476007338084644e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.079116908177461587e-01
9.778746070300429194e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.091919045418323408e-01
9.775999377647935917e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.104717598212923202e-01
9.773235934086985655e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.117512544631289795e-01
9.770455744352665173e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.130303862749630961e-01
9.767658813208753843e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.143091530650371723e-01
9.764845145447716979e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.155875526422192101e-01
9.762014745890695844e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.168655828160063748e-01
9.759167619387504322e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.181432413965287698e-01
9.756303770816616705e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.194205261945532393e-01
9.753423205085158809e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.206974350214871428e-01
9.750525927128900205e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.219739656893819912e-01
9.747611941912249778e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.232501160109372773e-01
9.744681254428241290e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.245258837995041945e-01
9.741733869698526727e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.258012668690894398e-01
9.738769792773369627e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.270762630343588773e-01
9.735789028731636208e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.283508701106413408e-01
9.732791582680784259e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.296250859139323530e-01
9.729777459756854263e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.308989082608978449e-01
9.726746665124466062e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.321723349688779303e-01
9.723699203976801098e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.334453638558907085e-01
9.720635081535603517e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.347179927406358724e-01
9.717554303051161302e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.359902194424984834e-01
9.714456873802306269e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.372620417815528016e-01
9.711342799096397416e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.385334575785658939e-01
9.708212084269317588e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.398044646550014647e-01
9.705064734685462380e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.410750608330235190e-01
9.701900755737727922e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.423452439355001375e-01
9.698720152847506437e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.436150117860072239e-01
9.695522931464674032e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.448843622088321681e-01
9.692309097067582924e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.461532930289775933e-01
9.689078655163050335e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.474218020721651867e-01
9.685831611286350729e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.486898871648391962e-01
9.682567971001205809e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.499575461341704552e-01
9.679287739899772314e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.512247768080598798e-01
9.675990923602638683e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.524915770151421324e-01
9.672677527758809513e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.537579445847897297e-01
9.669347558045697788e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.550238773471163456e-01
9.666001020169115998e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.562893731329806135e-01
9.662637919863265035e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.575544297739900679e-01
9.659258262890726421e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.588190451025045857e-01
9.655862055042450098e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.600832169516403281e-01
9.652449302137744436e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.613469431552732924e-01
9.649020010024270677e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.626102215480429769e-01
9.645574184578026289e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.638730499653564321e-01
9.642111831703338298e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.651354262433914810e-01
9.638632957332855522e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.663973482191008824e-01
9.635137567427534133e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.676588137302156056e-01
9.631625667976628780e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.689198206152489390e-01
9.628097264997682592e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.701803667134999865e-01
9.624552364536520521e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.714404498650573871e-01
9.620990972667230468e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.727000679108029235e-01
9.617413095492162167e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.739592186924154071e-01
9.613818739141909431e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.752179000523743979e-01
9.610207909775303481e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.764761098339636458e-01
9.606580613579402961e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.777338458812749766e-01
9.602936856769480611e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.789911060392119002e-01
9.599276645589015500e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.802478881534935518e-01
9.595599986309677476e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.815041900706579114e-01
9.591906885231323843e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.827600096380659123e-01
9.588197348681982701e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.840153447039049928e-01
9.584471383017842960e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.852701931171927052e-01
9.580728994623244343e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.865245527277805460e-01
9.576970189910669617e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.877784213863574525e-01
9.573194975320726829e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.890317969444536894e-01
9.569403357322142645e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.902846772544444010e-01
9.565595342411753466e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.915370601695533304e-01
9.561770937114486557e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.927889435438564281e-01
9.557930147983356717e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.940403252322857930e-01
9.554072981599452952e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.952912030906328922e-01
9.550199444571922935e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.965415749755526131e-01
9.546309543537967457e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.977914387445669275e-01
9.542403285162827098e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.990407922560682219e-01
9.538480676139766690e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.002896333693233499e-01
9.534541723190070872e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.015379599444770742e-01
9.530586433063029661e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.027857698425558963e-01
9.526614812535922905e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.040330609254715544e-01
9.522626868414014734e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.052798310560247419e-01
9.518622607530538016e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.065260780979088273e-01
9.514602036746686586e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.077717999157135176e-01
9.510565162951597484e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.090169943749284109e-01
9.506511993062344290e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.102616593419467161e-01
9.502442534023922693e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.115057926840689717e-01
9.498356792809239391e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.127493922695066542e-01
9.494254776419102093e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.139924559673856752e-01
9.490136491882202874e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.152349816477503230e-01
9.486001946255111505e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.164769671815666485e-01
9.481851146622256588e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.177184104407264620e-01
9.477684100095923325e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.189593092980503863e-01
9.473500813816229105e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.201996616272921869e-01
9.469301294951123493e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.214394653031418803e-01
9.465085550696366035e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.226787182012296751e-01
9.460853588275520698e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.239174181981295808e-01
9.456605414939939225e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.251555631713628491e-01
9.452341037968751136e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.263931509994018043e-01
9.448060464668849301e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.276301795616734513e-01
9.443763702374881053e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.288666467385631398e-01
9.439450758449229317e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.301025504114179498e-01
9.435121640282007061e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.313378884625507448e-01
9.430776355291040636e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.325726587752433350e-01
9.426414910921856460e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.338068592337505303e-01
9.422037314647671025e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.350404877233034706e-01
9.417643573969376458e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.362735421301133454e-01
9.413233696415527207e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.375060203413750015e-01
9.408807689542328934e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.387379202452707183e-01
9.404365560933622969e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.399692397309735381e-01
9.399907318200876327e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.411999766886510410e-01
9.395432968983166155e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.424301290094690642e-01
9.390942520947167527e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.436596945855951435e-01
9.386435981787141225e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.448886713102021218e-01
9.381913359224919313e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.461170570774719235e-01
9.377374661009891810e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.473448497825989967e-01
9.372819894918993366e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.485720473217940318e-01
9.368249068756694387e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.497986475922874594e-01
9.363662190354978820e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.510246484923332244e-01
9.359059267573337504e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.522500479212121172e-01
9.354440308298754836e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.534748437792356590e-01
9.349805320445689905e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.546990339677495441e-01
9.345154311956068716e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.559226163891372474e-01
9.340487290799267539e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.571455889468236333e-01
9.335804264972100697e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.583679495452785635e-01
9.331105242498803909e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.595896960900204498e-01
9.326390231431025413e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.608108264876199733e-01
9.321659239847807088e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.620313386457033600e-01
9.316912275855575576e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.632512304729563768e-01
9.312149347588122295e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.644704998791276074e-01
9.307370463206595668e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.656891447750321711e-01
9.302575630899484471e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.669071630725552757e-01
9.297764858882602290e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.681245526846557148e-01
9.292938155399076416e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.693413115253696422e-01
9.288095528719331195e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.705574375098138473e-01
9.283236987141076924e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.717729285541897521e-01
9.278850699362451993e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.728663258989867724e-01
9.274892029295076501e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.738499410849044913e-01
9.271320311089115140e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.747348354394937076e-01
9.268098546226825052e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.755309486237880523e-01
9.265193112923535423e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.762472136805041778e-01
9.262573490049021974e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.768916600488937396e-01
9.260211996899524456e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.774715058448533944e-01
9.258083549483725472e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.779932405583308896e-01
9.256165433488602323e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.784626991909605942e-01
9.254437093726372021e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.788851287430187731e-01
9.252879939602359771e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.792652478583323217e-01
9.251477165962440630e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.796073003470238905e-01
9.250213588559108580e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.799151032275027706e-01
9.249075493302955087e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.801920898596220511e-01
9.248050498429541966e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.804413486793608579e-01
9.247127428701629182e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.806656579907621851e-01
9.246296200776222829e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.808675172223432992e-01
9.245547718889418620e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.810491750120799104e-01
9.244873780045400613e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.812126544466888922e-01
9.244266987935693125e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.813597757467658833e-01
9.243720674858569852e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.814921766588697527e-01
9.243228830954283159e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.816113307884806960e-01
9.242786040118189383e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.817185640834923066e-01
9.242387421999809227e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.818150696562371826e-01
9.242028579540619848e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.819019211126645774e-01
9.241705551546426367e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.819800845399661804e-01
9.241414769831085563e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.820504292884365771e-01
9.241153020507065774e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.821137376694684340e-01
9.240917409034531405e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.821707136791426263e-01
9.240705328674475583e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.822219908457276660e-01
9.240514432022817193e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.822681392894003993e-01
9.240342605331371972e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.823096720735409959e-01
9.240187945348355969e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.823470509189123567e-01
9.240048738435681086e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.823806913448060119e-01
9.239923441742783350e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.824109672947703653e-01
9.239810666237383563e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.824382152987050865e-01
9.239709161412356098e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.824627382178893420e-01
9.239617801505057848e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.824848086148108783e-01
9.239535573081065767e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.825046717854507783e-01
9.239461563848493375e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.825225484878811977e-01
9.239394952581910792e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.825386373976348287e-01
9.239335000046614566e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.825531173172377897e-01
9.239281040824610658e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.825661491645452328e-01
9.239232475953221835e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.825778777620484905e-01
9.239188766295998168e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.825884334470899262e-01
9.239149426573390889e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.825979335209298560e-01
9.239114019987851867e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826064835528001917e-01
9.239082153384363671e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826141785534686313e-01
9.239053472893258290e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826211040313774459e-01
9.239027660007413933e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826273369431141269e-01
9.239004428050635598e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826329465487877113e-01
9.238983518998326039e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826379951818337788e-01
9.238964700615369674e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826425389418061096e-01
9.238947763879646891e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826466283178681649e-01
9.238932520662738179e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826503087499142364e-01
9.238918801642164169e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826536211335639925e-01
9.238906454422111114e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826566022746432094e-01
9.238895341841817377e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826592852982083626e-01
9.238885340452934747e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826617000166577243e-01
9.238876339148980321e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826638732610271321e-01
9.238868237931712191e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826658291791492084e-01
9.238860946800767637e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826675895039926001e-01
9.238854384754241478e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826691737951638528e-01
9.238848478889137850e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826705996562560497e-01
9.238843163591730079e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826718829304598390e-01
9.238838379808823609e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826730378766116103e-01
9.238834074391862883e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826740773276373075e-01
9.238830199506599117e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826750128331461442e-01
9.238826712101763095e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826758547877685546e-01
9.238823573430849923e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826766125466568580e-01
9.238820748621715540e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826772945294362738e-01
9.238818206289189927e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826779083137593629e-01
9.238815918186429332e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826784607195058974e-01
9.238813858891121722e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826789578845607442e-01
9.238812005523057147e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826794053330154211e-01
9.238810337489945512e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826798080365479970e-01
9.238808836258644019e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826801704696651818e-01
9.238807485149257426e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826804966594201662e-01
9.238806269149825168e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826807902301589404e-01
9.238805174749538107e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.826810544437906914e-01
